114,frame_time_ms,9.19347
114,virtual_size,1172.88
114,allocated_size,1776.66
114,color_size,3365.59
114,color_size undo_redo,0
115,paths,2.49946
115,colors,1.24586
115,shadows,5.19853
115,frame_time_ms,8.94384
115,virtual_size,1172.88
115,allocated_size,1776.66
115,color_size,3365.59
115,color_size undo_redo,0
116,paths,2.4023
116,colors,1.58611
116,shadows,4.80563
116,frame_time_ms,8.79405
116,virtual_size,1172.88
116,allocated_size,1776.66
116,color_size,3365.59
116,color_size undo_redo,0
117,paths,2.18931
117,colors,1.19296
117,shadows,5.0471
117,frame_time_ms,8.42938
117,virtual_size,1172.88
117,allocated_size,1776.66
117,color_size,3365.59
117,color_size undo_redo,0
118,paths,2.15347
118,colors,1.16941
118,shadows,5.2633
118,frame_time_ms,8.58618
118,virtual_size,1172.88
118,allocated_size,1776.66
118,color_size,3365.59
118,color_size undo_redo,0
119,paths,2.42381
119,colors,1.13357
119,shadows,4.9849
119,frame_time_ms,8.54227
119,virtual_size,1172.88
119,allocated_size,1776.66
119,color_size,3365.59
119,color_size undo_redo,0
120,paths,2.36032
120,colors,1.08544
120,shadows,4.97152
120,frame_time_ms,8.41728
120,virtual_size,1172.88
120,allocated_size,1776.66
120,color_size,3365.59
120,color_size undo_redo,0
121,paths,2.07738
121,colors,1.45101
121,shadows,4.61696
121,frame_time_ms,8.14534
121,virtual_size,1172.88
121,allocated_size,1776.66
121,color_size,3365.59
121,color_size undo_redo,0
122,paths,2.0529
122,colors,1.02195
122,shadows,5.09645
122,frame_time_ms,8.1713
122,virtual_size,1172.88
122,allocated_size,1776.66
122,color_size,3365.59
122,color_size undo_redo,0
123,paths,2.33677
123,colors,0.999328
123,shadows,5.1239
123,frame_time_ms,8.46
123,virtual_size,1172.88
123,allocated_size,1776.66
123,color_size,3365.59
123,color_size undo_redo,0
124,paths,2.57638
124,colors,0.990208
124,shadows,4.81578
124,frame_time_ms,8.38237
124,virtual_size,1172.88
124,allocated_size,1776.66
124,color_size,3365.59
124,color_size undo_redo,0
125,paths,2.01626
125,colors,0.996352
125,shadows,4.76467
125,frame_time_ms,7.77728
125,virtual_size,1172.88
125,allocated_size,1776.66
125,color_size,3365.59
125,color_size undo_redo,0
126,paths,2.03747
126,colors,0.964576
126,shadows,5.01152
126,frame_time_ms,8.01357
126,virtual_size,1172.88
126,allocated_size,1776.66
126,color_size,3365.59
126,color_size undo_redo,0
127,paths,2.75968
127,colors,0.96256
127,shadows,4.85274
127,frame_time_ms,8.57498
127,virtual_size,1172.88
127,allocated_size,1776.66
127,color_size,3365.59
127,color_size undo_redo,0
128,paths,1.99475
128,colors,0.924672
128,shadows,4.42576
128,frame_time_ms,7.34518
128,virtual_size,1172.88
128,allocated_size,1776.66
128,color_size,3365.59
128,color_size undo_redo,0
129,paths,2.03878
129,colors,0.941056
129,shadows,5.01862
129,frame_time_ms,7.99846
129,virtual_size,1172.88
129,allocated_size,1776.66
129,color_size,3365.59
129,color_size undo_redo,0
130,paths,2.59072
130,colors,0.895936
130,shadows,4.78291
130,frame_time_ms,8.26957
130,virtual_size,1172.88
130,allocated_size,1776.66
130,color_size,3365.59
130,color_size undo_redo,0
131,paths,2.02138
131,colors,0.868
131,shadows,4.36122
131,frame_time_ms,7.25059
131,virtual_size,1172.88
131,allocated_size,1776.66
131,color_size,3365.59
131,color_size undo_redo,0
132,paths,2.01114
132,colors,0.836608
132,shadows,5.00838
132,frame_time_ms,7.85613
132,virtual_size,1172.88
132,allocated_size,1776.66
132,color_size,3365.59
132,color_size undo_redo,0
133,paths,2.00909
133,colors,0.817152
133,shadows,4.67046
133,frame_time_ms,7.4967
133,virtual_size,1172.88
133,allocated_size,1776.66
133,color_size,3365.59
133,color_size undo_redo,0
134,paths,2.18115
134,colors,0.7936
134,shadows,4.7616
134,frame_time_ms,7.73635
134,virtual_size,1172.88
134,allocated_size,1776.66
134,color_size,3365.59
134,color_size undo_redo,0
135,paths,2.39082
135,colors,0.771904
135,shadows,4.7575
135,frame_time_ms,7.92022
135,virtual_size,1172.88
135,allocated_size,1776.66
135,color_size,3365.59
135,color_size undo_redo,0
136,paths,2.23232
136,colors,0.749568
136,shadows,4.2455
136,frame_time_ms,7.22739
136,virtual_size,1172.88
136,allocated_size,1776.66
136,color_size,3365.59
136,color_size undo_redo,0
137,paths,1.96608
137,colors,0.738304
137,shadows,4.86074
137,frame_time_ms,7.56512
137,virtual_size,1172.88
137,allocated_size,1776.66
137,color_size,3365.59
137,color_size undo_redo,0
138,paths,2.18112
138,colors,0.708608
138,shadows,4.64998
138,frame_time_ms,7.53971
138,virtual_size,1172.88
138,allocated_size,1776.66
138,color_size,3365.59
138,color_size undo_redo,0
139,paths,1.93229
139,colors,0.702464
139,shadows,4.54755
139,frame_time_ms,7.1823
139,virtual_size,1172.88
139,allocated_size,1776.66
139,color_size,3365.59
139,color_size undo_redo,0
140,paths,2.21901
140,colors,0.685056
140,shadows,4.83328
140,frame_time_ms,7.73734
140,virtual_size,1172.88
140,allocated_size,1776.66
140,color_size,3365.59
140,color_size undo_redo,0
141,paths,1.91155
141,colors,0.669696
141,shadows,4.26778
141,frame_time_ms,6.84902
141,virtual_size,1172.88
141,allocated_size,1776.66
141,color_size,3365.59
141,color_size undo_redo,0
142,paths,1.8985
142,colors,0.662528
142,shadows,4.77082
142,frame_time_ms,7.33184
142,virtual_size,1172.88
142,allocated_size,1776.66
142,color_size,3365.59
142,color_size undo_redo,0
143,paths,2.17907
143,colors,0.644096
143,shadows,4.53392
143,frame_time_ms,7.35709
143,virtual_size,1172.88
143,allocated_size,1776.66
143,color_size,3365.59
143,color_size undo_redo,0
144,paths,1.94048
144,colors,0.64512
144,shadows,4.57728
144,frame_time_ms,7.16288
144,virtual_size,1172.88
144,allocated_size,1776.66
144,color_size,3365.59
144,color_size undo_redo,0
145,paths,1.91894
145,colors,0.635904
145,shadows,4.39203
145,frame_time_ms,6.94688
145,virtual_size,1172.88
145,allocated_size,1776.66
145,color_size,3365.59
